from_position,to_position,expected_distance_um,actual_distance_um,difference_um,feed
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,204.84047363588485,-45.159957279743765,1.0
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,187.0091012750827,-62.99089872491729,1.0
"(0.250000000,0.000000000)","(0.073223000,0.176777000)",250.0004309156286,246.2075703824853,-3.792860533143312,1.0
"(0.073223000,0.176777000)","(0.250000000,0.353553000)",249.99972380984744,235.27580097600628,-14.723922833841158,1.0
"(0.250000000,0.353553000)","(0.426777000,0.176777000)",249.99972380984744,269.1850088103049,19.18528500045747,1.0
"(0.426777000,0.176777000)","(0.250000000,0.000000000)",250.0004309156286,206.94460412282743,-43.055826792801184,1.0
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,188.8880755795531,-61.11192442044691,1.0
"(0.000000000,0.000000000)","(-0.176777000,-0.176777000)",250.0004309156286,208.19367454143585,-41.80675637419276,1.0
"(-0.176777000,-0.176777000)","(0.073223000,-0.176777000)",250.0,171.6649365910201,-78.33506340897989,1.0
"(0.073223000,-0.176777000)","(0.323223000,-0.176777000)",250.0,208.7359317454477,-41.26406825455231,1.0
"(0.323223000,-0.176777000)","(0.146447000,0.000000000)",249.9997238098474,252.40572824682067,2.4060044369732623,1.0
"(0.146447000,0.000000000)","(0.000000000,0.000000000)",146.447,95.27304375270774,-51.17395624729227,1.0
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,188.1968076277089,-61.80319237229111,1.0
"(0.250000000,0.000000000)","(0.500000000,0.000000000)",250.0,191.8770780346322,-58.122921965367794,1.0
"(0.500000000,0.000000000)","(0.250000000,0.000000000)",250.0,192.43994450806383,-57.56005549193617,1.0
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,187.14600101652024,-62.853998983479755,1.0
"(0.000000000,0.000000000)","(0.000000000,0.250000000)",250.0,274.18035081203396,24.180350812033964,1.0
"(0.000000000,0.250000000)","(0.000000000,0.500000000)",250.0,235.62942685012234,-14.370573149877657,1.0
"(0.000000000,0.500000000)","(0.000000000,0.250000000)",250.0,236.67187372633362,-13.328126273666385,1.0
"(0.000000000,0.250000000)","(0.000000000,0.000000000)",250.0,275.85287569466027,25.85287569466027,1.0
"(0.000000000,0.000000000)","(0.176777000,0.176777000)",250.0004309156286,207.76397069795877,-42.236460217669844,1.0
"(0.176777000,0.176777000)","(0.353553000,0.353553000)",249.99901670206629,273.61599601799736,23.616979315931076,1.0
"(0.353553000,0.353553000)","(0.176777000,0.176777000)",249.99901670206629,243.62388752047264,-6.37512918159365,1.0
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,205.61640347328077,-44.38402744234784,1.0
"(0.000000000,0.000000000)","(-0.176777000,0.176777000)",250.0004309156286,236.11427700778748,-13.886153907841134,1.0
"(-0.176777000,0.176777000)","(0.000000000,0.353553000)",249.99972380984744,219.16192671305402,-30.837797096793423,1.0
"(0.000000000,0.353553000)","(0.176777000,0.176777000)",249.99972380984744,255.28256096838655,5.28283715853911,1.0
"(0.176777000,0.176777000)","(0.000000000,0.000000000)",250.0004309156286,204.89286206176106,-45.10756885386755,1.0
"(0.000000000,0.000000000)","(0.250000000,0.000000000)",250.0,186.9649556712228,-63.03504432877719,1.0
"(0.250000000,0.000000000)","(0.073223000,0.176777000)",250.0004309156286,247.59424331699114,-2.406187598637473,1.0
"(0.073223000,0.176777000)","(0.250000000,0.353553000)",249.99972380984744,236.79571071286318,-13.204013096984255,1.0
"(0.250000000,0.353553000)","(0.426777000,0.176777000)",249.99972380984744,266.820415954436,16.82069214458855,1.0
"(0.426777000,0.176777000)","(0.250000000,0.000000000)",250.0004309156286,207.11968595074822,-42.88074496488039,1.0
"(0.250000000,0.000000000)","(0.000000000,0.000000000)",250.0,188.41106276674708,-61.58893723325292,1.0
"(0.000000000,0.000000000)","(-0.176777000,-0.176777000)",250.0004309156286,208.82254188078574,-41.17788903484288,1.0
"(-0.176777000,-0.176777000)","(0.073223000,-0.176777000)",250.0,170.51283150825165,-79.48716849174835,1.0
"(0.073223000,-0.176777000)","(0.323223000,-0.176777000)",250.0,210.00349930378422,-39.996500696215776,1.0
"(0.323223000,-0.176777000)","(0.146447000,0.000000000)",249.9997238098474,252.00459097081298,2.004867160965574,1.0
"(0.146447000,0.000000000)","(0.000000000,0.000000000)",146.447,94.62726344266007,-51.81973655733994,1.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,2.7611635082714567,1.7611635082714567,0.1
"(0.001000000,0.000000000)","(0.002000000,0.000000000)",1.0,2.9308060672370284,1.9308060672370284,0.1
"(0.002000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.54319873527459,0.54319873527459,0.1
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,1.5648686589228042,0.5648686589228042,0.1
"(0.000000000,0.000000000)","(0.000000000,0.001000000)",1.0,2.1585828190815146,1.1585828190815146,0.1
"(0.000000000,0.001000000)","(0.000000000,0.002000000)",1.0,2.6329998876437184,1.6329998876437184,0.1
"(0.000000000,0.002000000)","(0.000000000,0.001000000)",1.0,2.168976638666743,1.1689766386667428,0.1
"(0.000000000,0.001000000)","(0.000000000,0.000000000)",1.0,2.7356362756096644,1.7356362756096644,0.1
"(0.000000000,0.000000000)","(0.000707000,0.000707000)",0.999848988597778,2.1267267265606935,1.1268777379629156,0.1
"(0.000707000,0.000707000)","(0.001414000,0.001414000)",0.999848988597778,2.2496569237439408,1.2498079351461628,0.1
"(0.001414000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.3980060708233575,1.3981570822255796,0.1
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,3.0246492710911053,2.0248002824933273,0.1
"(0.000000000,0.000000000)","(-0.000707000,0.000707000)",0.999848988597778,2.917520432211525,1.917671443613747,0.1
"(-0.000707000,0.000707000)","(0.000000000,0.001414000)",0.999848988597778,3.305628887056743,2.3057798984589652,0.1
"(0.000000000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.7226617396527626,1.7228127510549847,0.1
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,1.757184835064139,0.757335846466361,0.1
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.3763290197963942,0.3763290197963942,0.1
"(0.001000000,0.000000000)","(0.000293000,0.000707000)",0.999848988597778,1.4943245721066312,0.4944755835088531,0.1
"(0.000293000,0.000707000)","(0.001000000,0.001414000)",0.999848988597778,1.9645592272138654,0.9647102386160874,0.1
"(0.001000000,0.001414000)","(0.001707000,0.000707000)",0.999848988597778,2.966607890598397,1.966758902000619,0.1
"(0.001707000,0.000707000)","(0.001000000,0.000000000)",0.999848988597778,2.8670941182116425,1.8672451296138646,0.1
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,1.191086628391854,0.19108662839185397,0.1
"(0.000000000,0.000000000)","(-0.000707000,-0.000707000)",0.999848988597778,1.897596875760611,0.8977478871628329,0.1
"(-0.000707000,-0.000707000)","(0.000293000,-0.000707000)",1.0,1.3359674868387055,0.3359674868387055,0.1
"(0.000293000,-0.000707000)","(0.001293000,-0.000707000)",1.0,2.2476521259672486,1.2476521259672486,0.1
"(0.001293000,-0.000707000)","(0.000586000,0.000000000)",0.999848988597778,2.042360209278551,1.042511220680773,0.1
"(0.000586000,0.000000000)","(0.000000000,0.000000000)",0.5860000000000001,2.151656648787304,1.5656566487873038,0.1
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,2.3780163993746566,1.3780163993746566,0.1
"(0.001000000,0.000000000)","(0.002000000,0.000000000)",1.0,2.4524039998059184,1.4524039998059184,0.1
"(0.002000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.8158840703267924,0.8158840703267924,0.1
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,2.169922530554462,1.1699225305544618,0.1
"(0.000000000,0.000000000)","(0.000000000,0.001000000)",1.0,2.277661583161178,1.2776615831611782,0.1
"(0.000000000,0.001000000)","(0.000000000,0.002000000)",1.0,2.165505064753462,1.1655050647534622,0.1
"(0.000000000,0.002000000)","(0.000000000,0.001000000)",1.0,2.362540111315651,1.362540111315651,0.1
"(0.000000000,0.001000000)","(0.000000000,0.000000000)",1.0,3.3865137605287736,2.3865137605287736,0.1
"(0.000000000,0.000000000)","(0.000707000,0.000707000)",0.999848988597778,3.094615006635573,2.094766018037795,0.1
"(0.000707000,0.000707000)","(0.001414000,0.001414000)",0.999848988597778,1.6409157906802754,0.6410668020824973,0.1
"(0.001414000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.3412705830511795,1.3414215944534016,0.1
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,3.2605968836799932,2.2607478950822153,0.1
"(0.000000000,0.000000000)","(-0.000707000,0.000707000)",0.999848988597778,3.5624191531804885,2.5625701645827106,0.1
"(-0.000707000,0.000707000)","(0.000000000,0.001414000)",0.999848988597778,3.074068844388923,2.074219855791145,0.1
"(0.000000000,0.001414000)","(0.000707000,0.000707000)",0.999848988597778,2.912226776190127,1.9123777875923489,0.1
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,2.289677107528466,1.289828118930688,0.1
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,2.2183460505871726,1.2183460505871726,0.1
"(0.001000000,0.000000000)","(0.000293000,0.000707000)",0.999848988597778,2.0695140363349536,1.0696650477371756,0.1
"(0.000293000,0.000707000)","(0.001000000,0.001414000)",0.999848988597778,1.7579900765949483,0.7581410879971703,0.1
"(0.001000000,0.001414000)","(0.001707000,0.000707000)",0.999848988597778,2.360429349813194,1.360580361215416,0.1
"(0.001707000,0.000707000)","(0.001000000,0.000000000)",0.999848988597778,3.026220578895023,2.026371590297245,0.1
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,2.289116440690906,1.289116440690906,0.1
"(0.000000000,0.000000000)","(-0.000707000,-0.000707000)",0.999848988597778,2.651210543718546,1.651361555120768,0.1
"(-0.000707000,-0.000707000)","(0.000293000,-0.000707000)",1.0,2.371864153754206,1.3718641537542058,0.1
"(0.000293000,-0.000707000)","(0.001293000,-0.000707000)",1.0,1.3926314401955933,0.39263144019559326,0.1
"(0.001293000,-0.000707000)","(0.000586000,0.000000000)",0.999848988597778,2.0847341910349293,1.0848852024371514,0.1
"(0.000586000,0.000000000)","(0.000000000,0.000000000)",0.5860000000000001,2.5630195245856324,1.9770195245856323,0.1
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,6.257986868365257,-3.742013131634743,0.1
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,7.38209752751945,-2.6179024724805497,0.1
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,8.060946575669234,-1.9390534243307656,0.1
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,4.3311831227841715,-5.6688168772158285,0.1
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.918089281153676,1.9180892811536765,0.1
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,10.96986237784628,0.9698623778462796,0.1
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,12.147847875455748,2.1478478754557475,0.1
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,11.769512052880346,1.769512052880346,0.1
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.424339111598226,-1.5755649879419291,0.1
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,7.994796820639176,-2.0051072789009785,0.1
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,8.463256209055503,-1.5366478904846517,0.1
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.534854564626313,-1.4650495349138417,0.1
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,9.138605184773372,-0.8612989147667829,0.1
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,8.894264684568245,-1.1056394149719093,0.1
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.60735529406676,-0.3925488054733943,0.1
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.399120414077275,-1.6007836854628792,0.1
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.9259732839318238,-6.074026716068176,0.1
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,9.571166328237824,-0.4287377713023304,0.1
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,8.430203612590873,-1.5697004869492819,0.1
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,10.462097374200154,0.4621932746599988,0.1
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,9.0800080278431,-0.919896071697055,0.1
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,4.4488981631067,-5.5511018368933,0.1
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,8.82403439868337,-1.1758697008567847,0.1
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,3.977791499351178,-6.022208500648822,0.1
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,5.752509177633725,-4.247490822366273,0.1
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,9.52293770730118,-0.47696639223897463,0.1
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,2.5047367209285047,-3.353263279071496,0.1
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,4.1969140062988926,-5.8030859937011074,0.1
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,6.294116222778354,-3.705883777221646,0.1
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,5.128862496165885,-4.871137503834115,0.1
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,5.581125956664277,-4.418874043335723,0.1
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.5158261180317,1.5158261180317005,0.1
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,12.106912943777738,2.106912943777738,0.1
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,11.782484041616767,1.782484041616767,0.1
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,11.276006978654879,1.2760069786548787,0.1
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.182553414766915,-1.8173506847732401,0.1
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,9.44653771821488,-0.553366381325274,0.1
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.077912124908481,-0.9219919746316734,0.1
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.810683568866102,-1.1892205306740529,0.1
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,9.398625048093725,-0.6012790514464292,0.1
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,8.373931780775896,-1.6259723187642585,0.1
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.448752068526169,-0.5511520310139861,0.1
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,9.296489510938855,-0.7034145886012997,0.1
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,7.45354850815791,-2.54645149184209,0.1
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,10.202116594852706,0.20221249531255125,0.1
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,8.518392325614453,-1.4815117739257015,0.1
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,9.174060789468585,-0.8258433100715692,0.1
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,9.30142155142915,-0.698482548111004,0.1
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,5.553027933653002,-4.446972066346998,0.1
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,8.390429644799774,-1.609474454740381,0.1
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,4.18054826236019,-5.81945173763981,0.1
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,7.966980372600386,-2.0330196273996126,0.1
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,10.172655451511414,0.17275135197125913,0.1
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,3.0094564912413073,-2.848543508758693,0.1
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,27.23035898012585,-22.76964101987415,0.1
"(0.050000000,0.000000000)","(0.100000000,0.000000000)",50.0,32.191324227248145,-17.808675772751855,0.1
"(0.100000000,0.000000000)","(0.050000000,0.000000000)",50.0,31.159229453414362,-18.840770546585638,0.1
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,28.28512931303835,-21.71487068696165,0.1
"(0.000000000,0.000000000)","(0.000000000,0.050000000)",50.0,54.59673736741258,4.5967373674125795,0.1
"(0.000000000,0.050000000)","(0.000000000,0.100000000)",50.0,42.45723288395883,-7.542767116041169,0.1
"(0.000000000,0.100000000)","(0.000000000,0.050000000)",50.0,43.67346185838311,-6.3265381416168935,0.1
"(0.000000000,0.050000000)","(0.000000000,0.000000000)",50.0,53.40791144890416,3.4079114489041586,0.1
"(0.000000000,0.000000000)","(0.035355000,0.035355000)",49.99952049770077,41.541091965094225,-8.458428532606547,0.1
"(0.035355000,0.035355000)","(0.070711000,0.070711000)",50.00093471126315,37.551758008577075,-12.449176702686074,0.1
"(0.070711000,0.070711000)","(0.035355000,0.035355000)",50.00093471126315,38.17076791134623,-11.830166799916917,0.1
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.032749501502146,-8.966770996198626,0.1
"(0.000000000,0.000000000)","(-0.035355000,0.035355000)",49.99952049770077,47.93168201711846,-2.06783848058231,0.1
"(-0.035355000,0.035355000)","(0.000000000,0.070711000)",50.00022760948194,35.97506408767679,-14.025163521805148,0.1
"(0.000000000,0.070711000)","(0.035355000,0.035355000)",50.00022760948194,42.613067566723245,-7.387160042758694,0.1
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,42.146782998426005,-7.852737499274767,0.1
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,28.98047553331532,-21.01952446668468,0.1
"(0.050000000,0.000000000)","(0.014645000,0.035355000)",49.99952049770078,47.45353319495312,-2.545987302747662,0.1
"(0.014645000,0.035355000)","(0.050000000,0.070711000)",50.00022760948194,36.28631391861054,-13.7139136908714,0.1
"(0.050000000,0.070711000)","(0.085355000,0.035355000)",50.00022760948194,43.40032756960168,-6.599900039880261,0.1
"(0.085355000,0.035355000)","(0.050000000,0.000000000)",49.99952049770077,41.928928855128305,-8.070591642572467,0.1
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,27.936356243483523,-22.063643756516477,0.1
"(0.000000000,0.000000000)","(-0.035355000,-0.035355000)",49.99952049770077,42.929262766833844,-7.070257730866928,0.1
"(-0.035355000,-0.035355000)","(0.014645000,-0.035355000)",49.99999999999999,29.852797536320466,-20.147202463679527,0.1
"(0.014645000,-0.035355000)","(0.064645000,-0.035355000)",49.99999999999999,28.932863595258066,-21.067136404741927,0.1
"(0.064645000,-0.035355000)","(0.029289000,0.000000000)",50.00022760948194,45.66205926148929,-4.338168347992649,0.1
"(0.029289000,0.000000000)","(0.000000000,0.000000000)",29.288999999999998,15.611425623322178,-13.67757437667782,0.1
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,27.920852916102845,-22.079147083897155,0.1
"(0.050000000,0.000000000)","(0.100000000,0.000000000)",50.0,29.908222437071384,-20.091777562928616,0.1
"(0.100000000,0.000000000)","(0.050000000,0.000000000)",50.0,27.929332206546146,-22.070667793453854,0.1
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,30.007528129042107,-19.992471870957893,0.1
"(0.000000000,0.000000000)","(0.000000000,0.050000000)",50.0,54.43464718319829,4.434647183198287,0.1
"(0.000000000,0.050000000)","(0.000000000,0.100000000)",50.0,42.552984698883606,-7.447015301116394,0.1
"(0.000000000,0.100000000)","(0.000000000,0.050000000)",50.0,43.10586095357934,-6.894139046420662,0.1
"(0.000000000,0.050000000)","(0.000000000,0.000000000)",50.0,54.4770772490144,4.4770772490144,0.1
"(0.000000000,0.000000000)","(0.035355000,0.035355000)",49.99952049770077,40.78961306966677,-9.209907428034,0.1
"(0.035355000,0.035355000)","(0.070711000,0.070711000)",50.00093471126315,38.02329518697016,-11.97763952429299,0.1
"(0.070711000,0.070711000)","(0.035355000,0.035355000)",50.00093471126315,37.67378917227638,-12.32714553898677,0.1
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.578007373302086,-8.421513124398686,0.1
"(0.000000000,0.000000000)","(-0.035355000,0.035355000)",49.99952049770077,47.68515680113423,-2.314363696566545,0.1
"(-0.035355000,0.035355000)","(0.000000000,0.070711000)",50.00022760948194,37.138790408527846,-12.861437200954093,0.1
"(0.000000000,0.070711000)","(0.035355000,0.035355000)",50.00022760948194,41.828033894026525,-8.172193715455414,0.1
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.73690758736389,-8.262612910336884,0.1
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,28.7103591872806,-21.2896408127194,0.1
"(0.050000000,0.000000000)","(0.014645000,0.035355000)",49.99952049770078,46.51904539094528,-3.480475106755499,0.1
"(0.014645000,0.035355000)","(0.050000000,0.070711000)",50.00022760948194,37.35594606971336,-12.644281539768578,0.1
"(0.050000000,0.070711000)","(0.085355000,0.035355000)",50.00022760948194,42.04387317903109,-7.956354430450851,0.1
"(0.085355000,0.035355000)","(0.050000000,0.000000000)",49.99952049770077,41.75766947817806,-8.241851019522713,0.1
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,27.511794477871717,-22.488205522128283,0.1
"(0.000000000,0.000000000)","(-0.035355000,-0.035355000)",49.99952049770077,42.19697087342013,-7.802549624280644,0.1
"(-0.035355000,-0.035355000)","(0.014645000,-0.035355000)",49.99999999999999,30.083031855893587,-19.916968144106406,0.1
"(0.014645000,-0.035355000)","(0.064645000,-0.035355000)",49.99999999999999,28.666506530786606,-21.333493469213387,0.1
"(0.064645000,-0.035355000)","(0.029289000,0.000000000)",50.00022760948194,46.06650654804939,-3.93372106143255,0.1
"(0.029289000,0.000000000)","(0.000000000,0.000000000)",29.288999999999998,15.296633174588607,-13.992366825411391,0.1
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,59.01368198972815,-40.98631801027185,0.1
"(0.100000000,0.000000000)","(0.200000000,0.000000000)",100.0,80.7644171127029,-19.2355828872971,0.1
"(0.200000000,0.000000000)","(0.100000000,0.000000000)",100.0,80.12759460328938,-19.87240539671062,0.1
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,60.42213687589179,-39.57786312410821,0.1
"(0.000000000,0.000000000)","(0.000000000,0.100000000)",100.0,96.20781979989374,-3.792180200106259,0.1
"(0.000000000,0.100000000)","(0.000000000,0.200000000)",100.0,118.77733345710615,18.777333457106153,0.1
"(0.000000000,0.200000000)","(0.000000000,0.100000000)",100.0,120.64687207274194,20.646872072741942,0.1
"(0.000000000,0.100000000)","(0.000000000,0.000000000)",100.0,95.84088450130474,-4.159115498695257,0.1
"(0.000000000,0.000000000)","(0.070711000,0.070711000)",100.00045520896391,78.71252356155446,-21.28793164740945,0.1
"(0.070711000,0.070711000)","(0.141421000,0.141421000)",99.99904099540154,74.10233170198245,-25.896709293419093,0.1
"(0.141421000,0.141421000)","(0.070711000,0.070711000)",99.99904099540154,73.8689889732194,-26.13005202218214,0.1
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,79.02942981682139,-20.971025392142522,0.1
"(0.000000000,0.000000000)","(-0.070711000,0.070711000)",100.00045520896391,89.12060632334948,-10.879848885614436,0.1
"(-0.070711000,0.070711000)","(0.000000000,0.141421000)",99.99974810468274,73.76938266195859,-26.23036544272415,0.1
"(0.000000000,0.141421000)","(0.070711000,0.070711000)",99.99974810468274,80.62192107386919,-19.37782703081355,0.1
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,78.26719449278318,-21.733260716180737,0.1
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,58.45136435029115,-41.54863564970885,0.1
"(0.100000000,0.000000000)","(0.029289000,0.070711000)",100.00045520896391,88.41655425739424,-11.583900951569674,0.1
"(0.029289000,0.070711000)","(0.100000000,0.141421000)",99.99974810468275,69.71207715674649,-30.287670947936263,0.1
"(0.100000000,0.141421000)","(0.170711000,0.070711000)",99.99974810468274,85.82369182072802,-14.176056283954722,0.1
"(0.170711000,0.070711000)","(0.100000000,0.000000000)",100.00045520896391,86.43286372092392,-13.567591488039994,0.1
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,61.41216837245747,-38.58783162754253,0.1
"(0.000000000,0.000000000)","(-0.070711000,-0.070711000)",100.00045520896391,77.60303286220851,-22.397422346755405,0.1
"(-0.070711000,-0.070711000)","(0.029289000,-0.070711000)",99.99999999999999,58.44157271349988,-41.558427286500105,0.1
"(0.029289000,-0.070711000)","(0.129289000,-0.070711000)",99.99999999999999,61.75339514544331,-38.24660485455668,0.1
"(0.129289000,-0.070711000)","(0.058579000,0.000000000)",99.99974810468274,87.19384795478024,-12.805900149902499,0.1
"(0.058579000,0.000000000)","(0.000000000,0.000000000)",58.579,34.04538651277952,-24.533613487220478,0.1
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,58.94720984059318,-41.05279015940682,0.1
"(0.100000000,0.000000000)","(0.200000000,0.000000000)",100.0,78.18373788408412,-21.816262115915876,0.1
"(0.200000000,0.000000000)","(0.100000000,0.000000000)",100.0,77.66798048537771,-22.33201951462229,0.1
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,59.487758769782985,-40.512241230217015,0.1
"(0.000000000,0.000000000)","(0.000000000,0.100000000)",100.0,96.26320693846024,-3.736793061539757,0.1
"(0.000000000,0.100000000)","(0.000000000,0.200000000)",100.0,118.48358112198977,18.483581121989772,0.1
"(0.000000000,0.200000000)","(0.000000000,0.100000000)",100.0,120.34589377252944,20.345893772529436,0.1
"(0.000000000,0.100000000)","(0.000000000,0.000000000)",100.0,96.34834412715392,-3.651655872846078,0.1
"(0.000000000,0.000000000)","(0.070711000,0.070711000)",100.00045520896391,79.06962191443644,-20.930833294527474,0.1
"(0.070711000,0.070711000)","(0.141421000,0.141421000)",99.99904099540154,74.52158171104844,-25.477459284353102,0.1
"(0.141421000,0.141421000)","(0.070711000,0.070711000)",99.99904099540154,73.8173935556521,-26.18164743974944,0.1
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,79.16840684671752,-20.832048362246397,0.1
"(0.000000000,0.000000000)","(-0.070711000,0.070711000)",100.00045520896391,89.4812948567357,-10.519160352228212,0.1
"(-0.070711000,0.070711000)","(0.000000000,0.141421000)",99.99974810468274,73.06115796630031,-26.938590138382423,0.1
"(0.000000000,0.141421000)","(0.070711000,0.070711000)",99.99974810468274,81.98887599530215,-18.010872109380585,0.1
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,78.13390839675627,-21.866546812207645,0.1
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,58.05607337309464,-41.94392662690536,0.1
